No,S,T,Typology,FAR,Env_R,E_R,total_inh,n_total,lca_total,solar_sc,solar_au
2194,2,8,3,1.911589,1,2,2068,49.63238264,15.76649123,0.562215371,0.288131667
2195,2,8,3,1.911589,2,2,2068,48.12196657,14.42307945,0.734105107,0.326859263
2196,2,8,3,1.911589,3,2,2068,48.06246955,14.57673987,0.581806507,0.280569998
2197,2,8,3,1.911589,1,1,2068,50.00267843,15.63276486,0.655489679,0.349154522
2198,2,8,3,1.911589,2,1,2068,49.5316816,14.06042286,0.50194158,0.314012668
2199,2,8,3,1.911589,3,1,2068,50.23744024,15.7751979,0.748231719,0.319207456
2200,2,8,3,1.911589,1,2,2068,50.90362746,16.37686587,0.664627044,0.28731518
2201,2,8,3,1.911589,2,2,2068,47.4558631,13.52262453,0.674566251,0.323556442
2202,2,8,3,1.911589,3,2,2068,48.39140355,13.950228,0.572352029,0.291778486
2203,2,8,3,1.911589,1,1,2068,53.06742342,15.00801491,0.724916373,0.338295369
2204,2,8,3,1.911589,2,1,2068,52.71560707,14.06787994,0.584351143,0.299526806
2205,2,8,3,1.911589,3,1,2068,52.74150903,15.32998495,0.738750253,0.340540507
2206,2,8,3,1.911589,1,2,2068,51.47720934,14.19228664,0.664480796,0.336496764
2207,2,8,3,1.911589,2,2,2068,51.24369564,15.97686945,0.580950304,0.298987689
2208,2,8,3,1.911589,3,2,2068,53.28430429,13.98898113,0.691303683,0.358098864
